repo_name,total_events,unique_actors,bot_events,first_event,last_event,phish_name_flag,ai_coauthor_flag,total_payload_b,events_per_actor,bot_ratio,time_span_s,events_per_second,event_type_diversity,distinct_branches,suspicious_score
fpfe/my-agent,1,1,1,2026-04-15 12:01:53+00:00,2026-04-15 12:01:53+00:00,False,False,602,1.0,1.0,0.0,1.0,1,0,4
chainguard-images/images,1,1,1,2026-04-15 12:01:37+00:00,2026-04-15 12:01:37+00:00,False,False,800,1.0,1.0,0.0,1.0,1,0,4
Shubham-Jana-Dev/Shubham-Jana-Dev,1,1,1,2026-04-15 12:01:37+00:00,2026-04-15 12:01:37+00:00,False,False,642,1.0,1.0,0.0,1.0,1,0,4
grafana/grafana-treemap-panel,1,1,1,2026-04-15 12:01:53+00:00,2026-04-15 12:01:53+00:00,False,False,831,1.0,1.0,0.0,1.0,1,0,4
j3oe/j3oe,1,1,1,2026-04-15 12:01:33+00:00,2026-04-15 12:01:33+00:00,False,False,596,1.0,1.0,0.0,1.0,1,0,4
Siddh-456/Siddh-456,1,1,1,2026-04-15 12:01:33+00:00,2026-04-15 12:01:33+00:00,False,False,570,1.0,1.0,0.0,1.0,1,1,4
Giorgiogoldoni/raptor-geografia,1,1,1,2026-04-15 12:01:33+00:00,2026-04-15 12:01:33+00:00,False,False,638,1.0,1.0,0.0,1.0,1,0,4
SimonaHowell/he-ye,1,1,1,2026-04-15 12:01:49+00:00,2026-04-15 12:01:49+00:00,False,False,612,1.0,1.0,0.0,1.0,1,0,4
piyushrawat1991/acttrader-charts-android,1,1,1,2026-04-15 12:01:47+00:00,2026-04-15 12:01:47+00:00,False,False,656,1.0,1.0,0.0,1.0,1,0,4
dougburks/ohmydebn-docs,1,1,1,2026-04-15 12:01:47+00:00,2026-04-15 12:01:47+00:00,False,False,626,1.0,1.0,0.0,1.0,1,0,4
r-universe/carpentries,1,1,1,2026-04-15 12:01:47+00:00,2026-04-15 12:01:47+00:00,False,False,776,1.0,1.0,0.0,1.0,1,0,4
ZloyLis/ZloyLis,1,1,1,2026-04-15 12:01:37+00:00,2026-04-15 12:01:37+00:00,False,False,606,1.0,1.0,0.0,1.0,1,0,4
ndossche/php-benchmark-visualisation,1,1,1,2026-04-15 12:01:53+00:00,2026-04-15 12:01:53+00:00,False,False,650,1.0,1.0,0.0,1.0,1,0,4
GH6324/meet,1,1,1,2026-04-15 12:01:32+00:00,2026-04-15 12:01:32+00:00,False,False,568,1.0,1.0,0.0,1.0,1,0,4
Spencerx/hermes-agent,1,1,1,2026-04-15 12:01:33+00:00,2026-04-15 12:01:33+00:00,False,False,588,1.0,1.0,0.0,1.0,1,0,4
realfullhouse98-creator/stream-central-analytics,1,1,1,2026-04-15 12:01:53+00:00,2026-04-15 12:01:53+00:00,False,False,672,1.0,1.0,0.0,1.0,1,0,4
releases-rs/releases-rs,1,1,1,2026-04-15 12:01:33+00:00,2026-04-15 12:01:33+00:00,False,False,800,1.0,1.0,0.0,1.0,1,0,4
vanshaggarwal07/vanshaggarwal07,1,1,1,2026-04-15 12:01:33+00:00,2026-04-15 12:01:33+00:00,False,False,638,1.0,1.0,0.0,1.0,1,0,4
introducingbloats/vscode-bin,1,1,1,2026-04-15 12:01:33+00:00,2026-04-15 12:01:33+00:00,False,False,820,1.0,1.0,0.0,1.0,1,0,4
AmritaPrapti/Amrita-Pritom-Prapti,1,1,1,2026-04-15 12:01:33+00:00,2026-04-15 12:01:33+00:00,False,False,621,1.0,1.0,0.0,1.0,1,0,4
sliwowitz/terok,1,1,1,2026-04-15 12:01:33+00:00,2026-04-15 12:01:33+00:00,False,False,578,1.0,1.0,0.0,1.0,1,0,4
fole-del/fole-del,1,1,1,2026-04-15 12:01:33+00:00,2026-04-15 12:01:33+00:00,False,False,610,1.0,1.0,0.0,1.0,1,0,4
soenneker/soenneker.extensions.object,1,1,1,2026-04-15 12:01:36+00:00,2026-04-15 12:01:36+00:00,False,False,703,1.0,1.0,0.0,1.0,1,1,4
GitHubMastermind423/dwasdw,1,1,1,2026-04-15 12:01:57+00:00,2026-04-15 12:01:57+00:00,False,False,626,1.0,1.0,0.0,1.0,1,0,4
SINHASantos/trino,1,1,1,2026-04-15 12:00:13+00:00,2026-04-15 12:00:13+00:00,False,False,580,1.0,1.0,0.0,1.0,1,0,4
GTG0116/Himawari_Satellite,1,1,1,2026-04-15 12:01:57+00:00,2026-04-15 12:01:57+00:00,False,False,628,1.0,1.0,0.0,1.0,1,0,4
jtcressy-home/infra,5,1,5,2026-04-15 12:00:03+00:00,2026-04-15 12:00:50+00:00,False,False,4015,5.0,1.0,47.0,0.10638297872340426,1,0,4
toyama2026/realife-claud,1,1,1,2026-04-15 12:00:13+00:00,2026-04-15 12:00:13+00:00,False,False,617,1.0,1.0,0.0,1.0,1,0,4
kekai2020/adguard-rules-merger,1,1,1,2026-04-15 12:00:05+00:00,2026-04-15 12:00:05+00:00,False,False,636,1.0,1.0,0.0,1.0,1,0,4
ZhiJingHub/ZhiJingHub,1,1,1,2026-04-15 12:00:11+00:00,2026-04-15 12:00:11+00:00,False,False,618,1.0,1.0,0.0,1.0,1,0,4
BrandonLyndmgdf/Bergshulingxing,1,1,1,2026-04-15 12:00:13+00:00,2026-04-15 12:00:13+00:00,False,False,638,1.0,1.0,0.0,1.0,1,0,4
fifthwantki345457645/fifthwantki345457645,1,1,1,2026-04-15 12:00:09+00:00,2026-04-15 12:00:09+00:00,False,False,658,1.0,1.0,0.0,1.0,1,0,4
trukhnov75/gazelle-monitor,1,1,1,2026-04-15 12:00:16+00:00,2026-04-15 12:00:16+00:00,False,False,628,1.0,1.0,0.0,1.0,1,0,4
mumupika/cppdoc,1,1,1,2026-04-15 12:00:12+00:00,2026-04-15 12:00:12+00:00,False,False,618,1.0,1.0,0.0,1.0,1,0,4
leong62097/attendance-bot,8,1,0,2026-04-15 12:00:00+00:00,2026-04-15 12:01:59+00:00,True,False,4848,8.0,0.0,119.0,0.06722689075630252,1,0,4
MarioELopez/MarioELopez.github.io,1,1,1,2026-04-15 12:00:03+00:00,2026-04-15 12:00:03+00:00,False,False,642,1.0,1.0,0.0,1.0,1,0,4
JadaTBK/PGHSlippiLeaderboard,1,1,1,2026-04-15 12:00:12+00:00,2026-04-15 12:00:12+00:00,False,False,636,1.0,1.0,0.0,1.0,1,0,4
nagyist/meilisearch,1,1,1,2026-04-15 12:00:18+00:00,2026-04-15 12:00:18+00:00,False,False,582,1.0,1.0,0.0,1.0,1,0,4
gkatoh1/MLB-Transactions,1,1,1,2026-04-15 12:00:03+00:00,2026-04-15 12:00:03+00:00,False,False,622,1.0,1.0,0.0,1.0,1,0,4
SrcsProdDUB3CanaryUser/github-Put,1,1,1,2026-04-15 12:00:18+00:00,2026-04-15 12:00:18+00:00,False,False,655,1.0,1.0,0.0,1.0,1,0,4
shelken/home-ops,1,1,1,2026-04-15 12:00:00+00:00,2026-04-15 12:00:00+00:00,False,False,645,1.0,1.0,0.0,1.0,1,1,4
fyisaud/readme-weather-card,1,1,1,2026-04-15 12:00:09+00:00,2026-04-15 12:00:09+00:00,False,False,630,1.0,1.0,0.0,1.0,1,0,4
Jonemlmm/warpkey,1,1,1,2026-04-15 12:00:08+00:00,2026-04-15 12:00:08+00:00,False,False,606,1.0,1.0,0.0,1.0,1,0,4
RyuSeiri/gluttonous_snake,1,1,1,2026-04-15 12:00:00+00:00,2026-04-15 12:00:00+00:00,False,False,630,1.0,1.0,0.0,1.0,1,0,4
The412Banner/Nightlies,1,1,1,2026-04-15 12:00:00+00:00,2026-04-15 12:00:00+00:00,False,False,620,1.0,1.0,0.0,1.0,1,0,4
cixcox/auto-commit,1,1,1,2026-04-15 12:00:16+00:00,2026-04-15 12:00:16+00:00,False,False,612,1.0,1.0,0.0,1.0,1,0,4
soenneker/soenneker.applicationinsights.processor.signalr,1,1,1,2026-04-15 12:01:13+00:00,2026-04-15 12:01:13+00:00,False,False,670,1.0,1.0,0.0,1.0,1,0,4
fyvri/fresh-proxy-list,1,1,1,2026-04-15 12:00:09+00:00,2026-04-15 12:00:09+00:00,False,False,535,1.0,1.0,0.0,1.0,1,0,4
renovate-bot/sammyfilly-_-vitejs-vite-u5ttsk,1,1,1,2026-04-15 12:00:12+00:00,2026-04-15 12:00:12+00:00,False,False,673,1.0,1.0,0.0,1.0,1,0,4
streamlinkworld/Recall,1,1,1,2026-04-15 12:00:11+00:00,2026-04-15 12:00:11+00:00,False,False,618,1.0,1.0,0.0,1.0,1,0,4
Jacobus-afk/Jacobus-afk,1,1,1,2026-04-15 12:00:09+00:00,2026-04-15 12:00:09+00:00,False,False,619,1.0,1.0,0.0,1.0,1,0,4
imashen/imashen,1,1,1,2026-04-15 12:01:54+00:00,2026-04-15 12:01:54+00:00,False,False,604,1.0,1.0,0.0,1.0,1,0,4
xiv3r/arping,1,1,1,2026-04-15 12:00:03+00:00,2026-04-15 12:00:03+00:00,False,False,870,1.0,1.0,0.0,1.0,1,0,4
DEFRA/ffc-pay-submission,1,1,1,2026-04-15 12:00:09+00:00,2026-04-15 12:00:09+00:00,False,False,786,1.0,1.0,0.0,1.0,1,0,4
ZARAM0TH/yaoss,1,1,1,2026-04-15 12:00:00+00:00,2026-04-15 12:00:00+00:00,False,False,646,1.0,1.0,0.0,1.0,1,0,4
jasonmanesis/jasonmanesis.github.io,1,1,1,2026-04-15 12:00:09+00:00,2026-04-15 12:00:09+00:00,False,False,650,1.0,1.0,0.0,1.0,1,0,4
brentiswong/miner-dash,1,1,1,2026-04-15 12:00:13+00:00,2026-04-15 12:00:13+00:00,False,False,620,1.0,1.0,0.0,1.0,1,0,4
stratagemdrive/yemen-local,1,1,1,2026-04-15 12:00:05+00:00,2026-04-15 12:00:05+00:00,False,False,628,1.0,1.0,0.0,1.0,1,0,4
ahmadfradel/refactored-enigma,1,1,1,2026-04-15 12:00:05+00:00,2026-04-15 12:00:05+00:00,False,False,636,1.0,1.0,0.0,1.0,1,0,4
SAP/ai-sdk-java,1,1,1,2026-04-15 12:00:11+00:00,2026-04-15 12:00:11+00:00,False,False,770,1.0,1.0,0.0,1.0,1,0,4
aooom/dns-monitor,1,1,1,2026-04-15 12:00:05+00:00,2026-04-15 12:00:05+00:00,False,False,610,1.0,1.0,0.0,1.0,1,0,4
alexyun78/cafe-today-coffee2,1,1,1,2026-04-15 12:00:12+00:00,2026-04-15 12:00:12+00:00,False,False,632,1.0,1.0,0.0,1.0,1,0,4
pilillo/pilillo,1,1,1,2026-04-15 12:00:09+00:00,2026-04-15 12:00:09+00:00,False,False,604,1.0,1.0,0.0,1.0,1,0,4
iSkromny/D2launcher,1,1,1,2026-04-15 12:00:11+00:00,2026-04-15 12:00:11+00:00,False,False,612,1.0,1.0,0.0,1.0,1,0,4
volantis-x/github-api-cache,1,1,1,2026-04-15 12:00:00+00:00,2026-04-15 12:00:00+00:00,False,False,802,1.0,1.0,0.0,1.0,1,0,4
openl32dll/openl32dll,1,1,1,2026-04-15 12:00:11+00:00,2026-04-15 12:00:11+00:00,False,False,618,1.0,1.0,0.0,1.0,1,0,4
puma1735/usdt-ves-binance,1,1,1,2026-04-15 12:00:12+00:00,2026-04-15 12:00:12+00:00,False,False,626,1.0,1.0,0.0,1.0,1,0,4
cdwdw-eng/cfnew,1,1,1,2026-04-15 12:00:11+00:00,2026-04-15 12:00:11+00:00,False,False,606,1.0,1.0,0.0,1.0,1,0,4
dnicolson/dnicolson,1,1,1,2026-04-15 12:00:18+00:00,2026-04-15 12:00:18+00:00,False,False,612,1.0,1.0,0.0,1.0,1,0,4
vgijssel/hermit-python-packages,3,1,3,2026-04-15 12:00:00+00:00,2026-04-15 12:00:27+00:00,False,False,2201,3.0,1.0,27.0,0.1111111111111111,1,0,4
sosan/sosan,1,1,1,2026-04-15 12:00:09+00:00,2026-04-15 12:00:09+00:00,False,False,598,1.0,1.0,0.0,1.0,1,0,4
BonniePoefa/Russellhongqiuzai,1,1,1,2026-04-15 12:00:05+00:00,2026-04-15 12:00:05+00:00,False,False,634,1.0,1.0,0.0,1.0,1,0,4
open-metadata/OpenMetadata,1,1,1,2026-04-15 12:00:10+00:00,2026-04-15 12:00:10+00:00,False,False,13534,1.0,1.0,0.0,1.0,1,0,4
kiitilab/rss-feeds,1,1,1,2026-04-15 12:00:03+00:00,2026-04-15 12:00:03+00:00,False,False,610,1.0,1.0,0.0,1.0,1,0,4
NeK000/wiki,1,1,1,2026-04-15 12:00:17+00:00,2026-04-15 12:00:17+00:00,False,False,605,1.0,1.0,0.0,1.0,1,0,4
Mavioni/Project-Engram,1,1,1,2026-04-15 12:00:17+00:00,2026-04-15 12:00:17+00:00,False,False,676,1.0,1.0,0.0,1.0,1,1,4
Morritz/Morritz,1,1,1,2026-04-15 12:00:13+00:00,2026-04-15 12:00:13+00:00,False,False,604,1.0,1.0,0.0,1.0,1,0,4
twitchy2u/tv2,1,1,1,2026-04-15 12:00:17+00:00,2026-04-15 12:00:17+00:00,False,False,602,1.0,1.0,0.0,1.0,1,0,4
supersahau/supersahau.github.io,1,1,1,2026-04-15 12:00:13+00:00,2026-04-15 12:00:13+00:00,False,False,652,1.0,1.0,0.0,1.0,1,0,4
Ricarditoloco/cenace-scraping,1,1,1,2026-04-15 12:00:09+00:00,2026-04-15 12:00:09+00:00,False,False,632,1.0,1.0,0.0,1.0,1,0,4
gautham-8/gautham-8,1,1,1,2026-04-15 12:00:05+00:00,2026-04-15 12:00:05+00:00,False,False,614,1.0,1.0,0.0,1.0,1,0,4
Pengyang233/resume,1,1,1,2026-04-15 12:00:12+00:00,2026-04-15 12:00:12+00:00,False,False,613,1.0,1.0,0.0,1.0,1,0,4
AD4x/oracle-creator,1,1,1,2026-04-15 12:00:09+00:00,2026-04-15 12:00:09+00:00,False,False,614,1.0,1.0,0.0,1.0,1,0,4
lizt149/liz,1,1,1,2026-04-15 12:00:03+00:00,2026-04-15 12:00:03+00:00,False,False,596,1.0,1.0,0.0,1.0,1,0,4
ecomplus-stores/strongway,1,1,1,2026-04-15 12:00:17+00:00,2026-04-15 12:00:17+00:00,False,False,802,1.0,1.0,0.0,1.0,1,0,4
nl-portal/nl-portal-frontend-libraries,1,1,1,2026-04-15 12:00:13+00:00,2026-04-15 12:00:13+00:00,False,False,833,1.0,1.0,0.0,1.0,1,0,4
zjacai/hot-zhihu-hub,1,1,1,2026-04-15 12:00:05+00:00,2026-04-15 12:00:05+00:00,False,False,614,1.0,1.0,0.0,1.0,1,0,4
burhankhanzada/slint,1,1,1,2026-04-15 12:00:13+00:00,2026-04-15 12:00:13+00:00,False,False,610,1.0,1.0,0.0,1.0,1,0,4
